session_id,completed,subject_id,form,wave,task_order_indices,added_at,last_accessed
ehYW85cPIcOwIRkuoCuFci9FxE,0,NFaXBuZT6VkgV1H2X78S,223301,2.0,"{""shipley_vocab"":1,""shipley_abstraction"":2,""impossible_question"":3,""bayesian_update_easy"":4,""bayesian_update_hard"":5,""leapfrog"":6,""admc_rc1"":7,""admc_rp"":8,""admc_a2"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""time_series"":12}",2023-09-18 12:55:43,2023-09-18 12:55:43
Pjfbz14qezNg7SgJcAChoj0uMd,1,A0ZERTjB3QmbFrsO9HkF,223301,2.0,"{""admc_a2"":1,""impossible_question"":2,""admc_rc1"":3,""bayesian_update_easy"":4,""bayesian_update_hard"":5,""leapfrog"":6,""shipley_vocab"":7,""denominator_neglect_version_A"":8,""denominator_neglect_version_B"":9,""shipley_abstraction"":10,""admc_rp"":11,""time_series"":12}",2023-09-18 13:57:07,2023-09-22 03:53:06
hvBoqiBpta0RhVrUVXgJhIfJY0,0,pUp602K2eRmLzP2Q1KFW,223301,2.0,"{""admc_a2"":1,""shipley_abstraction"":2,""leapfrog"":3,""denominator_neglect_version_A"":4,""denominator_neglect_version_B"":5,""impossible_question"":6,""time_series"":7,""shipley_vocab"":8,""admc_rp"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""admc_rc1"":12}",2023-09-18 14:08:05,2023-09-18 14:37:21
4OtEHqpMuSDZL9IlNUTQwhtVKj,1,4FSviDE1FIxFULHiw72J,33ff78,2.0,"{""impossible_question"":1,""berlin_numeracy"":2,""bayesian_update_easy"":3,""bayesian_update_hard"":4,""cognitive_reflection"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""leapfrog"":8,""coherence_forecasting"":9,""admc_a1"":10,""raven_matrix"":11,""admc_rc2"":12,""graph_literacy"":13,""number_series"":14,""admc_dr"":15,""time_series"":16}",2023-09-18 15:26:59,2023-09-18 15:26:59
zaJmtsUKRbBkynkKskR3L70lSS,1,DlgqDFDTBhm3azaOtREy,223301,2.0,"{""impossible_question"":1,""shipley_abstraction"":2,""admc_rp"":3,""admc_rc1"":4,""shipley_vocab"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""admc_a2"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""time_series"":11,""leapfrog"":12}",2023-09-18 18:02:48,2023-09-18 18:23:59
iryqg2FDANfoL7xlBeKUYDqcKu,1,i7tXFpSRGtKMAse1e8Ho,33ff78,2.0,"{""admc_rc2"":1,""raven_matrix"":2,""number_series"":3,""admc_a1"":4,""berlin_numeracy"":5,""coherence_forecasting"":6,""impossible_question"":7,""time_series"":8,""cognitive_reflection"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""graph_literacy"":12,""bayesian_update_easy"":13,""bayesian_update_hard"":14,""admc_dr"":15,""leapfrog"":16}",2023-09-18 18:13:29,2023-09-18 18:13:29
tVl9wKrTWCE8Y7ijKl9xEdIaND,1,3ldXGpLM5xSgTntmyhjK,33ff78,2.0,"{""coherence_forecasting"":1,""admc_rc2"":2,""number_series"":3,""denominator_neglect_version_A"":4,""denominator_neglect_version_B"":5,""time_series"":6,""berlin_numeracy"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""graph_literacy"":10,""cognitive_reflection"":11,""raven_matrix"":12,""admc_a1"":13,""admc_dr"":14,""impossible_question"":15,""leapfrog"":16}",2023-09-18 18:48:19,2023-09-18 18:48:19
dyvavH8GBYGuwi3wCPlGYI2Ze3,0,H7APIIacW28bNDbqBHCt,223301,2.0,"{""admc_rp"":1,""admc_a2"":2,""leapfrog"":3,""admc_rc1"":4,""impossible_question"":5,""time_series"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""shipley_vocab"":11,""shipley_abstraction"":12}",2023-09-18 20:34:41,2023-09-18 20:34:41
R2RMFEsKKLL476kGAbbD6e1XyX,1,pb405xfSmXTuwatIw1yn,223301,2.0,"{""shipley_abstraction"":1,""admc_rp"":2,""admc_rc1"":3,""admc_a2"":4,""leapfrog"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""shipley_vocab"":8,""time_series"":9,""impossible_question"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12}",2023-09-18 21:03:35,2023-09-18 21:03:35
lIxJhCrnOIM2gzZFXlWPCbtQjH,1,cHUwdJYSYjF7TgAvmOz7,223301,2.0,"{""admc_a2"":1,""shipley_abstraction"":2,""impossible_question"":3,""time_series"":4,""leapfrog"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""admc_rc1"":8,""shipley_vocab"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""admc_rp"":12}",2023-09-18 21:36:47,2023-09-18 21:36:47
38UmwceLQSVBDc9Bq9NbqvPOgS,1,frdsAiZHlEcYXnF4j3Zo,33ff78,2.0,"{""graph_literacy"":1,""coherence_forecasting"":2,""admc_rc2"":3,""admc_dr"":4,""berlin_numeracy"":5,""time_series"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""impossible_question"":9,""raven_matrix"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12,""cognitive_reflection"":13,""leapfrog"":14,""number_series"":15,""admc_a1"":16}",2023-09-18 21:37:52,2023-09-18 21:37:52
QriUwHaeUaMM3Ux3cw7VRWzQiC,1,1TBQb6uvd7oFOYh3DIn1,33ff78,2.0,"{""impossible_question"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""number_series"":4,""raven_matrix"":5,""admc_a1"":6,""admc_dr"":7,""cognitive_reflection"":8,""coherence_forecasting"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""graph_literacy"":12,""leapfrog"":13,""time_series"":14,""admc_rc2"":15,""berlin_numeracy"":16}",2023-09-18 23:51:13,2023-09-18 23:53:25
JSDE68T8aypcDZUKRyPMs9hgmo,1,ar7v9p9CcVBVaL8ef6Na,33ff78,2.0,"{""admc_rc2"":1,""number_series"":2,""graph_literacy"":3,""leapfrog"":4,""berlin_numeracy"":5,""cognitive_reflection"":6,""admc_a1"":7,""coherence_forecasting"":8,""admc_dr"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""denominator_neglect_version_A"":12,""denominator_neglect_version_B"":13,""time_series"":14,""raven_matrix"":15,""impossible_question"":16}",2023-09-19 00:03:44,2023-09-21 01:39:39
WYE85y7Cl289nu1gEwbIbZ7YI2,1,bmGsIJF6hfx1U1Vwcw5l,223301,2.0,"{""time_series"":1,""denominator_neglect_version_A"":2,""denominator_neglect_version_B"":3,""admc_a2"":4,""shipley_vocab"":5,""leapfrog"":6,""admc_rp"":7,""shipley_abstraction"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""admc_rc1"":11,""impossible_question"":12}",2023-09-19 00:05:33,2023-09-19 00:05:33
sTAZtqFJCtX8uoGNdvJTzcZ3qt,1,hgsF3OhmmJ2iKUUyx8fB,33ff78,2.0,"{""admc_rc2"":1,""cognitive_reflection"":2,""leapfrog"":3,""admc_a1"":4,""number_series"":5,""raven_matrix"":6,""graph_literacy"":7,""denominator_neglect_version_A"":8,""denominator_neglect_version_B"":9,""berlin_numeracy"":10,""time_series"":11,""admc_dr"":12,""bayesian_update_easy"":13,""bayesian_update_hard"":14,""coherence_forecasting"":15,""impossible_question"":16}",2023-09-19 00:35:15,2023-09-19 00:35:15
G3FNM6AjnRJmbvHBntImy2eFUJ,0,Ew4rSo4wQ4ZozdqU1dqG,223301,2.0,"{""admc_rc1"":1,""admc_a2"":2,""bayesian_update_easy"":3,""bayesian_update_hard"":4,""leapfrog"":5,""shipley_vocab"":6,""admc_rp"":7,""denominator_neglect_version_A"":8,""denominator_neglect_version_B"":9,""time_series"":10,""shipley_abstraction"":11,""impossible_question"":12}",2023-09-19 00:36:39,2023-09-19 00:41:23
1abRXfnkYP5wXgWepjnVHRD9IE,0,sGY2C7QPo7rl5zlF7DMI,33ff78,2.0,"{""time_series"":1,""cognitive_reflection"":2,""admc_rc2"":3,""coherence_forecasting"":4,""impossible_question"":5,""berlin_numeracy"":6,""raven_matrix"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""leapfrog"":10,""admc_dr"":11,""number_series"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""admc_a1"":15,""graph_literacy"":16}",2023-09-19 00:52:09,2023-09-22 22:53:43
y7z0CQSEhOmmeRDBmZjkX2LJUL,1,vLIkcysKNk8g198E3adq,223301,2.0,"{""leapfrog"":1,""admc_rp"":2,""admc_a2"":3,""admc_rc1"":4,""shipley_vocab"":5,""time_series"":6,""shipley_abstraction"":7,""impossible_question"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""denominator_neglect_version_A"":11,""denominator_neglect_version_B"":12}",2023-09-19 01:00:21,2023-09-19 01:00:21
Tjhn6jZbe9ifvP7bbFTUKvmR8d,1,8mwyokdr12PKDZFUp0oI,33ff78,2.0,"{""graph_literacy"":1,""cognitive_reflection"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""admc_rc2"":5,""raven_matrix"":6,""leapfrog"":7,""time_series"":8,""admc_dr"":9,""number_series"":10,""berlin_numeracy"":11,""bayesian_update_easy"":12,""bayesian_update_hard"":13,""coherence_forecasting"":14,""impossible_question"":15,""admc_a1"":16}",2023-09-19 01:05:20,2023-09-19 16:35:27
RfOzfLl5wItGscTg2HtbDw8R2B,1,i8Omv5ng1pgjhYSuJxQk,33ff78,2.0,"{""coherence_forecasting"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""time_series"":4,""cognitive_reflection"":5,""leapfrog"":6,""berlin_numeracy"":7,""admc_dr"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""admc_a1"":11,""number_series"":12,""admc_rc2"":13,""graph_literacy"":14,""impossible_question"":15,""raven_matrix"":16}",2023-09-19 02:29:48,2023-09-19 02:29:48
3F8lO29v06BVBzSnXjtG1TFiFE,1,ugmetYJPKn2PqPEAlqOj,223301,2.0,"{""impossible_question"":1,""denominator_neglect_version_A"":2,""denominator_neglect_version_B"":3,""leapfrog"":4,""shipley_vocab"":5,""admc_a2"":6,""shipley_abstraction"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""admc_rp"":10,""time_series"":11,""admc_rc1"":12}",2023-09-19 03:39:09,2023-09-19 03:39:09
iFamuIblll2y66SzBHELG8uYIr,1,IpVEycSzzPWwL6RWWju0,223301,2.0,"{""admc_rc1"":1,""shipley_vocab"":2,""shipley_abstraction"":3,""time_series"":4,""admc_a2"":5,""leapfrog"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""admc_rp"":11,""impossible_question"":12}",2023-09-19 04:44:38,2023-09-19 04:44:38
9PQfBRe3e6iAiICWO5Vu7Wi9XU,0,XQhzcgzlcOtYfyNA3zKC,223301,2.0,"{""admc_rc1"":1,""leapfrog"":2,""admc_rp"":3,""time_series"":4,""shipley_vocab"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""shipley_abstraction"":8,""impossible_question"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""admc_a2"":12}",2023-09-19 05:41:45,2023-09-19 05:47:53
lTYUlbJy1cQafsVm9YcaiXA9XD,1,BVLzRiH7EOPxi5TjRmpa,33ff78,2.0,"{""admc_a1"":1,""admc_dr"":2,""graph_literacy"":3,""number_series"":4,""bayesian_update_easy"":5,""bayesian_update_hard"":6,""admc_rc2"":7,""coherence_forecasting"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""berlin_numeracy"":11,""raven_matrix"":12,""impossible_question"":13,""time_series"":14,""leapfrog"":15,""cognitive_reflection"":16}",2023-09-19 10:13:35,2023-09-19 10:13:35
sIu88gQdGwPerVLw9BibV8l8i7,1,2o6tSgw09wEiH2UVjsUa,33ff78,2.0,"{""admc_dr"":1,""cognitive_reflection"":2,""admc_rc2"":3,""admc_a1"":4,""number_series"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""berlin_numeracy"":8,""impossible_question"":9,""time_series"":10,""graph_literacy"":11,""leapfrog"":12,""raven_matrix"":13,""denominator_neglect_version_A"":14,""denominator_neglect_version_B"":15,""coherence_forecasting"":16}",2023-09-19 10:28:40,2023-09-19 10:28:40
E7Uc3EivpEHX1lOgo9yG19O9Kz,0,BVLzRiH7EOPxi5TjRmpa,33ff78,2.0,"{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""admc_dr"":3,""coherence_forecasting"":4,""graph_literacy"":5,""number_series"":6,""leapfrog"":7,""admc_rc2"":8,""time_series"":9,""cognitive_reflection"":10,""bayesian_update_easy"":11,""bayesian_update_hard"":12,""admc_a1"":13,""berlin_numeracy"":14,""impossible_question"":15,""raven_matrix"":16}",2023-09-19 11:43:29,2023-09-19 11:43:29
mhd9G7AKYkzOqfvmCO3sndg292,1,anjHfZoe4UgUXeUG4cRG,33ff78,2.0,"{""impossible_question"":1,""cognitive_reflection"":2,""time_series"":3,""graph_literacy"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""admc_dr"":7,""number_series"":8,""admc_a1"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""raven_matrix"":12,""leapfrog"":13,""coherence_forecasting"":14,""berlin_numeracy"":15,""admc_rc2"":16}",2023-09-19 13:17:23,2023-09-19 13:17:23
0rPBLR1xdsyOmMITDY2heezzJ9,1,RfbBaOcYhNZIheZ2Acqy,223301,2.0,"{""leapfrog"":1,""admc_rp"":2,""bayesian_update_easy"":3,""bayesian_update_hard"":4,""admc_a2"":5,""time_series"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""impossible_question"":9,""shipley_abstraction"":10,""shipley_vocab"":11,""admc_rc1"":12}",2023-09-19 14:18:49,2023-09-19 15:29:27
qu3d5yzMG3EfSLCJy1onPbuEaG,1,B4xA73Nldb5hoCj3RnM2,223301,2.0,"{""admc_a2"":1,""admc_rc1"":2,""bayesian_update_easy"":3,""bayesian_update_hard"":4,""admc_rp"":5,""impossible_question"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""shipley_abstraction"":9,""time_series"":10,""leapfrog"":11,""shipley_vocab"":12}",2023-09-19 14:37:19,2023-09-19 14:37:19
85NNhQePhWcSB5Ef9IFwrwGzvx,1,WzI6ioTBteMGm9qgRUpV,33ff78,2.0,"{""coherence_forecasting"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""leapfrog"":4,""time_series"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""cognitive_reflection"":8,""number_series"":9,""admc_dr"":10,""graph_literacy"":11,""berlin_numeracy"":12,""admc_rc2"":13,""admc_a1"":14,""impossible_question"":15,""raven_matrix"":16}",2023-09-19 15:04:44,2023-09-19 15:04:44
ZVTWJ2p6Kyp8d9qEZjufOu0Fij,0,tq39AVdhg8Gqvrg8ZSKR,33ff78,2.0,"{""raven_matrix"":1,""coherence_forecasting"":2,""number_series"":3,""denominator_neglect_version_A"":4,""denominator_neglect_version_B"":5,""admc_rc2"":6,""leapfrog"":7,""berlin_numeracy"":8,""admc_dr"":9,""time_series"":10,""cognitive_reflection"":11,""impossible_question"":12,""bayesian_update_easy"":13,""bayesian_update_hard"":14,""admc_a1"":15,""graph_literacy"":16}",2023-09-19 15:43:12,2023-09-19 15:43:12
W59mVhF5kGd45pUCOIzlEBA0k6,1,CxGy3HNBft3NoDYlyyk6,33ff78,2.0,"{""coherence_forecasting"":1,""graph_literacy"":2,""impossible_question"":3,""bayesian_update_easy"":4,""bayesian_update_hard"":5,""admc_rc2"":6,""leapfrog"":7,""admc_a1"":8,""berlin_numeracy"":9,""time_series"":10,""cognitive_reflection"":11,""admc_dr"":12,""raven_matrix"":13,""denominator_neglect_version_A"":14,""denominator_neglect_version_B"":15,""number_series"":16}",2023-09-19 16:57:05,2023-09-19 16:57:05
DCe2tkT5AzEOIPkCCBL1XSUl2o,1,E9O61OUvhJVPVNILNVKi,33ff78,2.0,"{""impossible_question"":1,""berlin_numeracy"":2,""coherence_forecasting"":3,""number_series"":4,""admc_dr"":5,""admc_a1"":6,""admc_rc2"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""leapfrog"":10,""time_series"":11,""cognitive_reflection"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""graph_literacy"":15,""raven_matrix"":16}",2023-09-19 17:18:11,2023-09-19 17:18:11
swNXzLntzpxXBk2K2Ua8iIjP6j,0,lSB4ZB0PVxJP6yXStgVr,33ff78,2.0,"{""admc_rc2"":1,""time_series"":2,""berlin_numeracy"":3,""impossible_question"":4,""number_series"":5,""coherence_forecasting"":6,""admc_dr"":7,""raven_matrix"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""cognitive_reflection"":11,""admc_a1"":12,""leapfrog"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""graph_literacy"":16}",2023-09-19 19:42:37,2023-09-20 02:48:35
Np9xBdnXrqDKe1Mr2PbhL3eUe4,1,HNOz9hc9LYQrYm4Qboy1,33ff78,2.0,"{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""graph_literacy"":3,""impossible_question"":4,""berlin_numeracy"":5,""leapfrog"":6,""number_series"":7,""admc_a1"":8,""admc_rc2"":9,""coherence_forecasting"":10,""cognitive_reflection"":11,""raven_matrix"":12,""admc_dr"":13,""bayesian_update_easy"":14,""bayesian_update_hard"":15,""time_series"":16}",2023-09-19 20:56:01,2023-09-22 02:12:57
HHhuEJ8SU5LmTkqrbBjgraaoYw,1,TMPyNQqUYmFpDT4dIx6o,223301,2.0,"{""leapfrog"":1,""time_series"":2,""admc_rp"":3,""denominator_neglect_version_A"":4,""denominator_neglect_version_B"":5,""impossible_question"":6,""admc_rc1"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""admc_a2"":10,""shipley_vocab"":11,""shipley_abstraction"":12}",2023-09-19 20:59:48,2023-09-19 20:59:48
SaCxndCwwj1N4FnXUGloAFFobG,1,AgUaUGHnrmh9OdHfzKW4,33ff78,2.0,"{""time_series"":1,""number_series"":2,""berlin_numeracy"":3,""bayesian_update_easy"":4,""bayesian_update_hard"":5,""admc_rc2"":6,""admc_a1"":7,""cognitive_reflection"":8,""impossible_question"":9,""denominator_neglect_version_A"":10,""denominator_neglect_version_B"":11,""admc_dr"":12,""raven_matrix"":13,""coherence_forecasting"":14,""leapfrog"":15,""graph_literacy"":16}",2023-09-19 21:10:48,2023-09-19 21:10:48
OEv4oR3P7g9GxQ2pm2HWNBuv1V,1,4G3bH2IHyVIK4atUuWIK,223301,2.0,"{""admc_a2"":1,""denominator_neglect_version_A"":2,""denominator_neglect_version_B"":3,""admc_rp"":4,""admc_rc1"":5,""leapfrog"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""shipley_abstraction"":9,""impossible_question"":10,""shipley_vocab"":11,""time_series"":12}",2023-09-19 22:50:48,2023-09-19 22:50:48
yKVHL6FykiQV5rIMTKxVsBayji,1,eKfdPzOOh91TaRYeDnXJ,223301,2.0,"{""shipley_vocab"":1,""impossible_question"":2,""admc_rp"":3,""admc_rc1"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""admc_a2"":7,""time_series"":8,""leapfrog"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""shipley_abstraction"":12}",2023-09-19 22:54:14,2023-09-19 22:54:14
XYoAnrXUalcnsUsBaTB4h3CRRF,1,lbBFYEj57s7jFuLGoYhb,33ff78,2.0,"{""number_series"":1,""admc_rc2"":2,""time_series"":3,""graph_literacy"":4,""leapfrog"":5,""berlin_numeracy"":6,""cognitive_reflection"":7,""coherence_forecasting"":8,""impossible_question"":9,""raven_matrix"":10,""bayesian_update_easy"":11,""bayesian_update_hard"":12,""admc_dr"":13,""denominator_neglect_version_A"":14,""denominator_neglect_version_B"":15,""admc_a1"":16}",2023-09-19 23:11:29,2023-09-19 23:11:29
lHd1ET8nnPcQTorsMucW0DkJK4,1,mW12mcCvJvTrSTWLYGfP,223301,2.0,"{""shipley_vocab"":1,""denominator_neglect_version_A"":2,""denominator_neglect_version_B"":3,""admc_a2"":4,""bayesian_update_easy"":5,""bayesian_update_hard"":6,""time_series"":7,""impossible_question"":8,""admc_rc1"":9,""shipley_abstraction"":10,""leapfrog"":11,""admc_rp"":12}",2023-09-19 23:53:24,2023-09-19 23:53:24
xZW1wy9omocnP9BGw5v4I2ogM8,1,Zi8AdIWAZjgoDBqchpSx,33ff78,2.0,"{""denominator_neglect_version_A"":1,""denominator_neglect_version_B"":2,""time_series"":3,""impossible_question"":4,""leapfrog"":5,""coherence_forecasting"":6,""raven_matrix"":7,""admc_rc2"":8,""graph_literacy"":9,""admc_dr"":10,""cognitive_reflection"":11,""berlin_numeracy"":12,""admc_a1"":13,""number_series"":14,""bayesian_update_easy"":15,""bayesian_update_hard"":16}",2023-09-20 00:13:40,2023-09-20 00:13:40
UJoa8NHGGaJ936bptUcgg5kUQt,1,zmmkaj9OkK5HIBg8YnTR,223301,2.0,"{""admc_rc1"":1,""shipley_abstraction"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""impossible_question"":5,""admc_rp"":6,""shipley_vocab"":7,""time_series"":8,""leapfrog"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""admc_a2"":12}",2023-09-20 00:29:38,2023-09-20 00:29:38
91ZtL2gAzoB0KT5r4WTUEzMIrj,1,4FSviDE1FIxFULHiw72J,33ff78,2.0,"{""admc_dr"":1,""graph_literacy"":2,""admc_rc2"":3,""time_series"":4,""cognitive_reflection"":5,""number_series"":6,""leapfrog"":7,""bayesian_update_easy"":8,""bayesian_update_hard"":9,""berlin_numeracy"":10,""raven_matrix"":11,""coherence_forecasting"":12,""admc_a1"":13,""denominator_neglect_version_A"":14,""denominator_neglect_version_B"":15,""impossible_question"":16}",2023-09-20 00:34:44,2023-09-20 00:34:44
i1wh1WRykFHZcHCz0zf0mvegZ5,1,IYKbdVH3zHeJj7IgBVaL,223301,2.0,"{""admc_rp"":1,""time_series"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""admc_a2"":5,""leapfrog"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""shipley_abstraction"":9,""shipley_vocab"":10,""admc_rc1"":11,""impossible_question"":12}",2023-09-20 00:45:00,2023-09-20 03:13:55
eCKfWPXWkRiVuq2kkuIbx1yRGu,1,UFRJdGUwd0moGbSE7cst,33ff78,2.0,"{""coherence_forecasting"":1,""admc_a1"":2,""admc_rc2"":3,""raven_matrix"":4,""admc_dr"":5,""graph_literacy"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""berlin_numeracy"":9,""leapfrog"":10,""impossible_question"":11,""cognitive_reflection"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""time_series"":15,""number_series"":16}",2023-09-20 06:25:34,2023-09-20 06:25:34
VxK8FIuPsDFiH7t1BYdgI921aT,1,douXEJ4EBOwORUvjznDR,223301,2.0,"{""shipley_vocab"":1,""bayesian_update_easy"":2,""bayesian_update_hard"":3,""time_series"":4,""impossible_question"":5,""admc_rc1"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""admc_rp"":9,""leapfrog"":10,""admc_a2"":11,""shipley_abstraction"":12}",2023-09-20 09:10:30,2023-09-20 09:44:11
WeGLZHF6HqsirJ9JOpGPFfZv0Q,1,UHo9hzYOvPmnvRFiAHRN,223301,2.0,"{""admc_rc1"":1,""admc_a2"":2,""impossible_question"":3,""shipley_vocab"":4,""denominator_neglect_version_A"":5,""denominator_neglect_version_B"":6,""time_series"":7,""leapfrog"":8,""shipley_abstraction"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""admc_rp"":12}",2023-09-20 17:07:18,2023-09-23 19:42:07
YJK8dIrX6UyhA3Si9oOcCZjAOY,1,FA8OvPwYfBWCM6C6ROGv,33ff78,2.0,"{""raven_matrix"":1,""impossible_question"":2,""admc_dr"":3,""number_series"":4,""berlin_numeracy"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""admc_a1"":8,""denominator_neglect_version_A"":9,""denominator_neglect_version_B"":10,""admc_rc2"":11,""time_series"":12,""leapfrog"":13,""graph_literacy"":14,""cognitive_reflection"":15,""coherence_forecasting"":16}",2023-09-20 18:13:34,2023-09-21 22:30:39
ShOqtka9hBXBcV86RDxKNKbUvv,1,qd4Tq2EQ5O1jdvZSgDhd,33ff78,2.0,"{""graph_literacy"":1,""coherence_forecasting"":2,""admc_a1"":3,""time_series"":4,""impossible_question"":5,""bayesian_update_easy"":6,""bayesian_update_hard"":7,""leapfrog"":8,""number_series"":9,""admc_dr"":10,""cognitive_reflection"":11,""admc_rc2"":12,""denominator_neglect_version_A"":13,""denominator_neglect_version_B"":14,""berlin_numeracy"":15,""raven_matrix"":16}",2023-09-20 18:15:23,2023-09-20 18:15:23
Mt4ZKGtEdgGB8QwbSvGjtFfivE,1,shked6eL049hKEaBmQHp,223301,2.0,"{""admc_rc1"":1,""admc_a2"":2,""time_series"":3,""shipley_abstraction"":4,""leapfrog"":5,""denominator_neglect_version_A"":6,""denominator_neglect_version_B"":7,""admc_rp"":8,""bayesian_update_easy"":9,""bayesian_update_hard"":10,""impossible_question"":11,""shipley_vocab"":12}",2023-09-20 18:21:17,2023-09-20 18:21:17
KjtaiJw0YC2SuNVRJvjfZ5Kytv,0,YE1ySF39WMRjqTfvr1ou,33ff78,2.0,"{""time_series"":1,""raven_matrix"":2,""impossible_question"":3,""number_series"":4,""coherence_forecasting"":5,""admc_a1"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""berlin_numeracy"":9,""graph_literacy"":10,""admc_rc2"":11,""denominator_neglect_version_A"":12,""denominator_neglect_version_B"":13,""cognitive_reflection"":14,""admc_dr"":15,""leapfrog"":16}",2023-09-20 20:02:02,2023-09-20 20:02:33
mbDcdlz9U4l55XGz8vMZHd9va3,1,9a6rmA3HTTfVyRjdMjHp,223301,2.0,"{""impossible_question"":1,""leapfrog"":2,""shipley_abstraction"":3,""shipley_vocab"":4,""bayesian_update_easy"":5,""bayesian_update_hard"":6,""denominator_neglect_version_A"":7,""denominator_neglect_version_B"":8,""time_series"":9,""admc_rp"":10,""admc_a2"":11,""admc_rc1"":12}",2023-09-20 20:11:36,2023-09-23 05:51:25
U5yrFmxOw8ms6eZYYeBtpvT2tJ,1,ljDaHvoGAgx76hIYhCor,223301,2.0,"{""admc_rp"":1,""admc_a2"":2,""denominator_neglect_version_A"":3,""denominator_neglect_version_B"":4,""shipley_abstraction"":5,""admc_rc1"":6,""bayesian_update_easy"":7,""bayesian_update_hard"":8,""impossible_question"":9,""shipley_vocab"":10,""leapfrog"":11,""time_series"":12}",2023-09-20 20:26:06,2023-09-20 20:26:06
8fzMvXBiDEIj31m1d1ZjVLzjF4,0,jcKz0LqxmrSFUKIbsWoP,33ff78,2.0,"{""coherence_forecasting"":1,""admc_dr"":2,""time_series"":3,""berlin_numeracy"":4,""admc_rc2"":5,""admc_a1"":6,""impossible_question"":7,""cognitive_reflection"":8,""leapfrog"":9,""bayesian_update_easy"":10,""bayesian_update_hard"":11,""denominator_neglect_version_A"":12,""denominator_neglect_version_B"":13,""graph_literacy"":14,""number_series"":15,""raven_matrix"":16}",2023-09-20 20:31:53,2023-09-24 20:02:35
