"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","crt_1","crt_2","crt_3","crt_4","crt_5","crt_6","crt_7","crt_correct_1","crt_correct_2","crt_correct_3","crt_correct_4","crt_correct_5","crt_correct_6","crt_correct_7","crt_correct_mean"
"sqLTcuHOsW0o2YblDbaqqRlO4U","aRS2ksjW9jvIQ8ooGRlqXQELnF",8038785,1238,FALSE,156465,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"SQMnn697rqAAIdWWoNoMw9gjzK","gPbcMDqkXKm5WuUXd704cIx9Bg",7687291,1263,FALSE,120375,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"srTRyyBgh1dyC61woQwF3uIfTi","Jyz8irPgo280OAaMxC5GRrQVuV",19658153,484,FALSE,156179,"10 cents","100 minutes","24 days","4 days","30 students","0 dollars","has lost money.",0,0,0,1,0,0,1,0.285714285714286
"SRZ0XjokhUUFKSG10wpV5CWM1x","uA6TbLV884mGgDLP6oBVPEBELm",4787110,1304,FALSE,118867,"10 cents","500 minutes","24 days","9 days","15 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"SSbwVI9oEmOLbPB95GRDFnv4G7","PVJxtbqfrovaTcbDlTd2Q7urlv",860110,94,FALSE,157045,"5 cents","100 minutes","36 days","9 days","30 students","0 dollars","has lost money.",1,0,0,0,0,0,1,0.285714285714286
"sskftDnyZ85YPYmmx6rOUrjvho","5UYtQTVlKpLNfc6UOo3Qy0c8Q8",3121549,1224,FALSE,39702,"10 cents","100 minutes","24 days","4 days","30 students","10 dollars","is ahead of where he began.",0,0,0,1,0,0,0,0.142857142857143
"STh81BiH5m3pt8R3btK9tTZIJs","n31L5O7HcTdHBVpJoznmvFD9eG",26026443,210,FALSE,263432,"10 cents","5 minutes","12 days","4 days","30 students","30 dollars","has lost money.",0,1,0,1,0,0,1,0.428571428571429
"SUslXy4EX8GJjh8hRBMZafqmyx","0gRxVNKsV4brzY2KO9XmvyE59c",79514875,1292,FALSE,108510,"10 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,0,1,1,1,1,1,0.714285714285714
"svTi2oDnQj45bfgNZCGPVESm3T","YacCevLCAg5wFoMbYQFrGpQIsp",2276575,214,FALSE,203089,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"svyzTp3dRMtXoZEeZRf9rRqiZ5","kQU5pOJDM0omt2l0Z2Ikclrd8q",706851,587,FALSE,142779,"5 cents","5 minutes","47 days","3 days","30 students","20 dollars","has lost money.",1,1,1,0,0,1,1,0.714285714285714
"SvzT1L4C1MzosABILcG4EUzhjV","cgbyfRKJfSM1Pxn3KTNN2LGASR",297486,11,TRUE,281020,"10 cents","100 minutes","47 days",NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,0.142857142857143
"sw1wdR1znmRXIepEhqRstrwSj9","NIUkowQyZbAJbShIcCWE4xv8YN",47688219,11,FALSE,215790,"10 cents","100 minutes","24 days","9 days","15 students","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"SyAigVlSPrQnTWXPxwbrQBKBdu","45gAx66L7kY1CMPHcfv9wTKfNy",1688066,1135,FALSE,126517,"10 cents","100 minutes","47 days","4 days","15 students","20 dollars","is ahead of where he began.",0,0,1,1,0,1,0,0.428571428571429
"syNIJCS2Qe8HqStUIlfT3etJ6V","s8FD2ZfnoW869x6S6FODfDEHEx",3335370,1165,FALSE,93295,"10 cents","20 minutes","12 days","4 days","29 students","20 dollars","has broken even in the stock market.",0,0,0,1,1,1,0,0.428571428571429
"sz7ycWtHMbgbY1mx1cYAJ3MJKf","P1cbQikhQsc79dNwydv6hzTC9a",23446823,1286,FALSE,89442,"10 cents","20 minutes","24 days","3 days","29 students","20 dollars","is ahead of where he began.",0,0,0,0,1,1,0,0.285714285714286
"T1QYDOF05fGdQubsRl5lasGav3","oSFb2jwPagdera2a0cJbg6mWUz",8248607,1288,TRUE,280999,"5 cents","5 minutes","47 days","4 days","29 students",NA,"is ahead of where he began.",1,1,1,1,1,NA,0,0.714285714285714
"T24FXD3L0xtplk5EvNiZ9tcRYh","2r5xy9dHTyDfJiz31XYxx2NH59",2300377,1202,FALSE,103336,"10 cents","100 minutes","12 days","9 days","30 students","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"t3XogusElFjiBV2RK4RXSaaeYl","wpbh9WWlpcm5XhCn1pYsG4IUCA",3789651,1291,FALSE,77789,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"t5Rduwb2y7HIFKv8M4zW3cyBGV","DmPjgxxCJLbgnxmDWU9p3U4AwH",4554302,1225,FALSE,123083,"10 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,1,1,1,1,0,1,0.714285714285714
"T5xldduqAcyXtV7PenPJnUBZkW","3XVuVT7sPT1icsfRJplJ26mWtz",1158165,53,TRUE,281002,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"t6X2whmVBpNcbmrw1LzbvIiUbp","EdWh9DT2g0JWG6ETp2ixnxHLGE",2929597,1183,FALSE,158050,"10 cents","100 minutes","24 days","9 days","30 students","20 dollars","has lost money.",0,0,0,0,0,1,1,0.285714285714286
"T84PHJ0NEA4fIssXv7k3ppuNfX","20ZfYTYUtiQq0tp7ZNgEpyhkXC",3996048,1198,TRUE,281349,"10 cents","5 minutes","47 days","4 days","30 students","20 dollars",NA,0,1,1,1,0,1,NA,0.571428571428571
"tACGsWvZMaBDFCyU8jUfHkHOY2","TMpbinQkGyDYwII0GgQ2mMfzFO",9733467,1303,FALSE,119665,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"tAiAT2DV0uclWlxeqbFhG7Hyue","hecujIolLmYdp53UNAZxRiCmd3",1144856,624,FALSE,157001,"10 cents","20 minutes","24 days","9 days","15 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"TalBMmPsjvHOX6A2tPBORPneo8","JB0pY6kaMJuhn3ouUghhg2tgm9",335267,11,TRUE,281001,"10 cents","5 minutes","24 days","12 days","15 students","10 dollars",NA,0,1,0,0,0,0,NA,0.142857142857143
"tAt8OcsKHCtGjvOJ06HgOzEMZp","pvbphODcV5g7ObK20WmgH7ieAl",1446858,474,FALSE,220586,"10 cents","100 minutes","12 days","12 days","30 students","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"TBkOVNec2MtqzDFXZHishRMV1N","EzfL8IqxWoA1pOr2y0d7vl3Jla",4524842,1204,FALSE,138501,"10 cents","20 minutes","47 days","3 days","29 students","0 dollars","has lost money.",0,0,1,0,1,0,1,0.428571428571429
"TbQkDVB0C47NCcgwgMPwZTQmOT","HCeOT8JH8odpe1VbkXRZP72qbX",864350,122,FALSE,96534,"10 cents","100 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,0,1,1,1,0,1,0.571428571428571
"tBV6KYFhhmIUxmUHyracfInyGD","goG9pgxrrw1mVxjiyTSUzFRNDg",180537026,1285,FALSE,175270,"5 cents","100 minutes","47 days","4 days","29 students","0 dollars","it cannot be determined.",1,0,1,1,1,0,0,0.571428571428571
"tdBDwSP1R4qvODAYyxWjPDSzFX","jqNx3AW8IW4L5OySxkLlyyIwOd",3971112,1291,FALSE,112879,"10 cents","100 minutes","24 days","9 days","1 student","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"TDOkt1chulx4RwsoeJA9snb8Zm","wop3GDqWrxRXmQnB7JdLYIgjLx",1786541,963,FALSE,205526,"10 cents","500 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,0,1,1,1,0,1,0.571428571428571
"tFmkiOQmiAlbhCyHoSwuN66Rgg","i3tFrMbkhLFkE75FtVykJaGzM7",1782560,177,FALSE,254053,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"TfPwoLpFLf93gYIR87TlXF6Z4x","saVW0VCYWdILwK0GxK4PdSNFS8",339860,12,FALSE,221327,"10 cents","100 minutes","47 days","4 days","29 students","0 dollars","has lost money.",0,0,1,1,1,0,1,0.571428571428571
"TH0ivACflP2lmoSU3qIE6Pv6TL","kEb3q91eIhXyFsgtcPCaYkilAQ",4492592,1259,FALSE,241518,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"ThYb0pCjeY2qMY23erid3D8xjG","dCpVVotW52DyEKVCglbGasKBEu",11113450,71,TRUE,280997,"5 cents","100 minutes","47 days","4 days","30 students",NA,NA,1,0,1,1,0,NA,NA,0.428571428571429
"ThyMnsnkO92sTVBUNL8MxiPsql","9tWLU5BX3YwSj6rkwrItxT244j",275023,11,FALSE,260719,"10 cents","5 minutes","24 days","4 days","15 students","20 dollars","is ahead of where he began.",0,1,0,1,0,1,0,0.428571428571429
"tIQ38F4eXImLQvbVOF05A8HQq2","lg4qEMNtIJVralFdHoASrUeYaA",3112598,824,FALSE,85176,"9 cents","5 minutes","12 days","9 days","29 students","10 dollars","is ahead of where he began.",0,1,0,0,1,0,0,0.285714285714286
"tjCAquiOxT4NQQVSrQLFshwQO8","VClOzOQZ1aicw2P3OgOORuS5tU",5228978,1226,FALSE,248449,"10 cents","5 minutes","47 days","9 days","15 students","0 dollars","has lost money.",0,1,1,0,0,0,1,0.428571428571429
"Tjdy8WEMmszwQauNkTFeElQUsn","iiedE6JBjRssbO1jewnQmXvLeh",730172,411,FALSE,130678,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"tjFEMD9v7MSEKUrqWe9DRbbV9z","s2YHgRmZwHYbX3wuznz5PPV90Q",15059273,715,FALSE,184883,"10 cents","5 minutes","24 days","4 days","29 students","0 dollars","has lost money.",0,1,0,1,1,0,1,0.571428571428571
"TjSaDCByoU18bTLlDo63GeAouO","Yk0tm6qV94iXC6Sy9UgnJ8rj7d",467686,28,TRUE,281001,"10 cents","5 minutes","24 days","9 days","1 student","0 dollars",NA,0,1,0,0,0,0,NA,0.142857142857143
"tkyChqieQ4BxtMbOUKJkOvxWUN","gCwkhwbn33epqLsQbB2xrwvheC",860480,365,FALSE,126130,"5 cents","5 minutes","47 days","3 days","29 students","20 dollars","has lost money.",1,1,1,0,1,1,1,0.857142857142857
"tnALoveXIQxiJ0cR1CPu8vm8vz","7uSXt6yJ4OIOt3xJkh0DKt9pyq",27483545,1303,FALSE,238241,"5 cents","5 minutes","47 days","9 days","29 students","20 dollars","has lost money.",1,1,1,0,1,1,1,0.857142857142857
"tNhAaN9pXqfToRJKGgJcn5QOEL","jdnlIx93qw3caU1yeIgXPrm8Wx",4251392,1236,FALSE,119235,"5 cents","5 minutes","12 days","9 days","30 students","20 dollars","is ahead of where he began.",1,1,0,0,0,1,0,0.428571428571429
"tOsMhsbG9gxzEyTd4RT74GlBHP","T32iRPAc1MK65DXBYtfal9w0Ij",11506406,239,FALSE,266789,"5 cents","20 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,0,1,1,1,1,1,0.857142857142857
"tP1XAMGfBxvfAYl0cm42gqTszT","eXNpFkLPV5gLsLpskL2Vd1sEG9",4434797,1282,FALSE,190846,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","is ahead of where he began.",0,1,1,1,1,1,0,0.714285714285714
"ts0CxeeGRtM6rvCVSQseReoa0I","gBiGTWEElqfHJuygCHqELR5kiy",11568772,224,FALSE,239864,"10 cents","20 minutes","36 days","9 days","1 student","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"tt2bBpOu05poC0KW2VOaJeG06N","YszuQAKddHjd7AwKGUswfexqWl",3174980,849,FALSE,76394,"10 cents","5 minutes","47 days","9 days","29 students","0 dollars","has lost money.",0,1,1,0,1,0,1,0.571428571428571
"TtPYXKbxv2dVKs7sdDN5pAfPgT","mv8NEX3WxBYe9HEgAvnAcaMWDt",4913565,1226,FALSE,264392,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"tVip7YQ1f7whGPnJcgdCuoEWTA","r7aiPpLuC3K8XA9v6213VZjMcF",752241,46,FALSE,140087,"10 cents","100 minutes","24 days","4 days","30 students","0 dollars","has lost money.",0,0,0,1,0,0,1,0.285714285714286
"TWALusbRNXwEWoubATVAVA3Omv","JgAaCqjLQZcucszNFFc3lL3XLC",824751,53,FALSE,99709,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"tYtsP9ILEXpySqJA7oPulTfHKu","qWYSFIRGyhl6kHHroshLLNHmz1",592232,381,FALSE,61599,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"tYzj6wgUsuqdhbHlj2Li7uYaMR","sgNYoZCIxfrL7PCV17Oss4faxJ",601764,24,FALSE,261723,"5 cents","100 minutes","47 days","4 days","30 students","20 dollars","has lost money.",1,0,1,1,0,1,1,0.714285714285714
"tz5BU6pgaSPb6AOVac0mxh04c2","t8yzjur5MaMr6WfQsSTeuigFdh",1871044,1090,FALSE,174347,"5 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,0,1,1,1,1,1,0.857142857142857
"TzgOSKv29WzLu9IxB3AeWL429J","MmVLwyCzDc0HY8c9cgdAJaOxsN",2897643,779,FALSE,169675,"10 cents","5 minutes","47 days","4 days","30 students","20 dollars","has lost money.",0,1,1,1,0,1,1,0.714285714285714
"tzyp5tgJqoY1l5zWMswm1r2OC1","Yeb83jkT3c15v1hgNAsigrYAJR",241747,11,FALSE,226744,"10 cents","100 minutes","24 days","4 days","15 students","30 dollars","is ahead of where he began.",0,0,0,1,0,0,0,0.142857142857143
"u0edRmGwIKleYnC9lhfcg0q3o3","Ta5wEGeDkpPGRZBVnhp8049nI2",418058,11,FALSE,259730,"5 cents","100 minutes","47 days","4 days","30 students","30 dollars","has lost money.",1,0,1,1,0,0,1,0.571428571428571
"u0HgtId3qypvo0vjalGPgao7NP","NOwFpUFVOAdbFO4FSZed2yoHQq",1873620,984,FALSE,116743,"5 cents","100 minutes","47 days","4 days","30 students","20 dollars","has lost money.",1,0,1,1,0,1,1,0.714285714285714
"U1GijiHshCgM1TGECNs5x102vO","C5Fh4JBijGvSWdKfCWdnswlKV3",608829,152,FALSE,76314,"10 cents","5 minutes","47 days","12 days","30 students","10 dollars","it cannot be determined.",0,1,1,0,0,0,0,0.285714285714286
"U1w4qZQdnn9Ya74mD5xI297Kb0","LyNEzZAHSDVEaNUm2n70uCoclX",272411,11,FALSE,239414,"10 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,1,1,1,1,0,1,0.714285714285714
"u2zlEsXXwWNEXupDe1rkfQQ6CC","6Jj1lAKoubqKpAoHf05aIEdN8A",2322042,832,FALSE,232289,"10 cents","500 minutes","12 days","3 days","30 students","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"U8W4m81onbDqzTaJGyfJkPjGBg","0EBd9YtZ9orlpqkYbU5Z5EjM4d",7732500,800,FALSE,240967,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"u93rOKTaOetoeIZiisuBFRkbZU","lnz1gRgoke0vW8sSaCstlTqbA3",63741797,638,FALSE,157899,"10 cents","5 minutes","47 days","9 days","29 students","10 dollars","has lost money.",0,1,1,0,1,0,1,0.571428571428571
"Ud9Zr26EpVN5riwOUhS1AgEB69","LdQP0drQnYmEBrrRvMIjSXahZF",1051552,411,FALSE,123013,"10 cents","100 minutes","47 days","9 days","1 student","20 dollars","has broken even in the stock market.",0,0,1,0,0,1,0,0.285714285714286
"udKp1lnutQelFpYkt9kvifTvme","OBCwpfbEUgibEUc0KYxJwko7L7",2464224,493,TRUE,281000,"5 cents","20 minutes","47 days","4 days","29 students","20 dollars",NA,1,0,1,1,1,1,NA,0.714285714285714
"Uf9ihxjaG4rbRQpvLdHjHsdFQ8","NiIbGQ7ZFFyj6v7JB8kzhBlYLm",322772,11,FALSE,276015,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"UFD02rFel7APLGaHrAsZRItLGD","EV7NCSXy3emCUFWg4Ksrp4lUPm",2330741,1035,FALSE,170519,"5 cents","5 minutes","24 days","4 days","29 students","0 dollars","has lost money.",1,1,0,1,1,0,1,0.714285714285714
"UgiEfgBUbvGPjiZ2e0QKKQa115","rXYE0BdTsnANPMkJlnGg6n1bSa",2972006,527,FALSE,124445,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has broken even in the stock market.",0,1,1,1,1,1,0,0.714285714285714
"UHL0AfutW6AJW3OEXBJv4rdnvx","AorrwgmUTyUUN0w4cSpjl6zB2Y",13409399,937,FALSE,158888,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"uIukkWbv873ekG1NEzwfhv7qjl","9WiCITwaZd7Eb0Sd2bzSobGyEo",2496075,163,FALSE,264053,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"ujGLkFvbUD6cdNdpBmC1CDzwuJ","hvarlbrhLcBjoHmcmsUNegCd4a",831636,56,FALSE,166430,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"UK7b9ioTcqTci2yDokN6Ogpdzr","jFIs7upecsfwcQekTas3f3xhNV",1571588,165,FALSE,165168,"10 cents","20 minutes","36 days","4 days","30 students","20 dollars","has lost money.",0,0,0,1,0,1,1,0.428571428571429
"UkqebZ6KkOKJHt1iwBpSFbcFaE","YHRi15lTfq1VShTsR53xSDPhiA",1656049,630,FALSE,148887,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"uktJey95HFLu8zOXV0V1ePlKsP","28aNFgWJzOae9q1FEiaU73oHCH",6310284,1293,FALSE,5301,"9 cents","20 minutes","12 days","12 days","1 student","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"ule68cTzB9eBnwSB3IRPO3R1cx","Ri6RcW5ypw6UZ2pDWaD9Rpf8cL",1234438,85,FALSE,203971,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"ummI1MQWXbjVjpNYhc84XUw405","gIEcpBZJPsuuxCEt9yLWJiqBxK",301457,11,FALSE,264895,"10 cents","100 minutes","47 days","9 days","30 students","10 dollars","has lost money.",0,0,1,0,0,0,1,0.285714285714286
"UmP2ntG17HsjhPyO6PN1QhBEFt","kRCcskO3vfzQEPflkCazY9OWxM",4605184,1225,FALSE,78524,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"unH3xdOLseMds0sz6LgfmmUsxi","vQuwMO0GH9mHT7j1jzYrGUY5lD",4567831,1273,FALSE,167981,"10 cents","100 minutes","47 days","3 days","29 students","10 dollars","it cannot be determined.",0,0,1,0,1,0,0,0.285714285714286
"UqXl9vmd0DmL1Pg6eKTBtNwrcy","52DKggTeom4pIH4pSERSidShAK",2945904,194,FALSE,151024,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"usFMTKGv4N6KGTBn1lfkoNr4c9","g5Jh53Fchi9ck5cCFVg33C6uQM",3950810,1288,FALSE,50049,"10 cents","500 minutes","24 days","12 days","1 student","0 dollars","has broken even in the stock market.",0,0,0,0,0,0,0,0
"UsttSyiVM6CuGBCrKMYEiZeksI","OfhmE0cqJXs4O1WKT8rTO70dqF",3674571,1136,FALSE,132670,"10 cents","100 minutes","24 days","3 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"uTP4XD679UtBIm7Z9jtYiPUIgv","tVzSTJP09GzZ0jreEv1hDm3zZR",3390207,918,FALSE,112973,"5 cents","100 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,0,1,1,1,0,1,0.714285714285714
"UUDco15IiVVCF8OTxxDbV2nYg9","B5kNE9YtcUdhKmg0ZWrJdCxEWL",4182401,659,FALSE,148121,"5 cents","20 minutes","47 days","9 days","30 students","10 dollars","has lost money.",1,0,1,0,0,0,1,0.428571428571429
"uUss1JGawbExtqGpUa56LL3q5c","aTRZwFc9gGvHWIqbI277HNbYVz",2038410,726,FALSE,134972,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"uuwKXAqa46u26gWKH1ghx80eik","RVAOCXQvmO477HtBAoYO8Jqd5r",412039,149,FALSE,16041,"9 cents","5 minutes","36 days","4 days","29 students","10 dollars","is ahead of where he began.",0,1,0,1,1,0,0,0.428571428571429
"uVoo4k4tqpbYOuq1hWr6h4SpMX","j3vRnIPDtdxi0g0GzRQ5r8Ocp3",3075385,594,FALSE,100969,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"UXBCxBzfBs7sxUfAJxjKunDhka","u0N9VsFgRbUsEvigsnWaYhH3wG",132479,16,FALSE,104051,"5 cents","5 minutes","47 days","12 days","29 students","0 dollars","has lost money.",1,1,1,0,1,0,1,0.714285714285714
"UZBbbqQTSWp78SJdNwqbYt5brF","GD4vb8mcldl1wLHm6Savmr0RyT",1815646,257,FALSE,71356,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"uZqFDTO2tMDlhwVu1qjq0tse5U","b5TORzU4NZz99qYiWhD7MbT4Pp",2792862,695,FALSE,142792,"10 cents","5 minutes","12 days","4 days","30 students","10 dollars","it cannot be determined.",0,1,0,1,0,0,0,0.285714285714286
"V0wJHcTJdPm3P29GdlUpMp3vmE","bOdUCsJnzgrLfWpIksJaRavB3U",1853044,650,FALSE,252802,"5 cents","100 minutes","47 days","9 days","29 students","20 dollars","has lost money.",1,0,1,0,1,1,1,0.714285714285714
"v1oWVBQp1pa7gfIOGReJQBvq50","0LLyBnYRrjGSzf4OdP0h9YZSo4",4102534,1300,FALSE,108208,"10 cents","20 minutes","24 days","9 days","1 student","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"v2dgDc6y6wtASgeEKrSYnmQIbI","IKx8Miat0daSVH7jLJ0k0U11B5",4249748,950,FALSE,158309,"10 cents","500 minutes","24 days","9 days","30 students","0 dollars","it cannot be determined.",0,0,0,0,0,0,0,0
"V5JbcmqO6eZqkSyoUFmBpiGsq7","T0fKLYrtRQE3CsiGtrQNZaEmY2",1672295,729,TRUE,281002,"5 cents","5 minutes","36 days","9 days","29 students","20 dollars",NA,1,1,0,0,1,1,NA,0.571428571428571
"V5lYeWcxobXAlHnsWkmzDTXpvi","XPrHcynRsFoFMj8klFk5xJIRlZ",2700793,804,FALSE,210067,"10 cents","100 minutes","36 days","4 days","30 students","30 dollars","is ahead of where he began.",0,0,0,1,0,0,0,0.142857142857143
"v7fj4GmvcZhIWK9eRdLk60Rvnf","GIj2PA8oXg390twCX9yaPCfQdt",998022,112,FALSE,101638,"10 cents","5 minutes","36 days","4 days","29 students","10 dollars","is ahead of where he began.",0,1,0,1,1,0,0,0.428571428571429
"vAGBMDuWBXYQL5WALP20qSuZuq","5iAXLsdbz6Kp80CP6VoQjQspwh",3322605,1313,FALSE,76238,"5 cents","500 minutes","12 days","9 days","1 student","10 dollars","is ahead of where he began.",1,0,0,0,0,0,0,0.142857142857143
"VDwDoAvyHgDQ14LTE9wip2AVdX","htMQESqzH0t59qbiZQF3grermZ",388992,24,FALSE,249455,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","it cannot be determined.",1,1,1,1,1,0,0,0.714285714285714
"veeb7tpAg9x0czDhz9Zx6WGlWk","9NmXsfuLUjeNtU0O5cISIcC6gz",2965604,861,FALSE,160566,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"VFyGwm2hp8rSAF3jhgPklezuqq","9fjHpcau8dqi3Iq9slDrjQ4v4U",813789,588,FALSE,276661,"10 cents","100 minutes","12 days","4 days","29 students","10 dollars","is ahead of where he began.",0,0,0,1,1,0,0,0.285714285714286
"vgXkAZ9cvfZxiYFS6XnANKm1S0","cfFr3ghRF4clG0C6qxwywMccoQ",5339052,1303,FALSE,142112,"10 cents","100 minutes","24 days","9 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"VhdEKqLb9ORLQXw9Om3Vodjuss","GqFGhiIVns9YdjmVHFFhPKp6it",207070510,1258,FALSE,276371,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"VHQiKUpyt4GlsCydg7vf51qn35","ZWnAJ3GQweLgoC3ThD8zzdCpXc",4474921,1304,FALSE,179662,"5 cents","500 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,0,1,1,1,0,1,0.714285714285714
"VihrSswZy1dFSH0hRNw02K7vwA","9iGctyAVdWQA8Ah9xbKB9rYAZ9",202568,25,FALSE,108850,"10 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,0,1,1,1,1,1,0.714285714285714
"vJJxbmzNCECqnFlRubIcjW5vDD","9ULgLBSMezG6jT73pG6QgUv8NN",844392,95,FALSE,254043,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"Vlm4DkYCDyufgZtoaageoT5L5i","7pBrbp4fQf4iVyFeU8VomaCuzz",3084369,853,FALSE,112272,"5 cents","100 minutes","47 days","4 days","29 students","10 dollars","is ahead of where he began.",1,0,1,1,1,0,0,0.571428571428571
"VlMrYGY5jhDsTF49xSbt28lyt9","VOsymK5tLZyiIDX5lVS18v43y3",517466,40,FALSE,192277,"5 cents","20 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,0,1,1,1,1,1,0.857142857142857
"vmAB5nR0RaLu8BbXTfdb4UkxsI","MUlNI1gsKzqEVuYDBpNqk9gPVS",3153715,612,FALSE,176121,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"voLScFrvfHS1k36Us2oYFQ09xl","vmrDx9lXcSfZHQZdphwsZbOOTb",227587,11,FALSE,215889,"10 cents","100 minutes","24 days","3 days","1 student","20 dollars","is ahead of where he began.",0,0,0,0,0,1,0,0.142857142857143
"VP7lcfbIWvxW5o60pR0WmQzC4X","aKOA1FOvwlWZwdIMwiUOUQ6R7P",2506968,225,FALSE,201390,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"VPY9QRaabU1RmPNlD81zJVzkqb","Zcwrr9iHU82SaEUfaTU96KG2DW",5002214,1291,FALSE,160834,"10 cents","100 minutes","24 days","4 days","29 students","10 dollars","it cannot be determined.",0,0,0,1,1,0,0,0.285714285714286
"vQc5UlDkdGejBLuXVKPlm1yWmn","Nn06JcLEy6e5qTRK3L01q97EwV",38504498,403,FALSE,214711,"10 cents","100 minutes","24 days","4 days","30 students","20 dollars","has broken even in the stock market.",0,0,0,1,0,1,0,0.285714285714286
"VqlaAFT25pu7bGR7TkYikGdFM1","X9DkWLzvOSyKZcVDwNA1yU4zm9",21083501,1273,FALSE,161297,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
