trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_time_series,task_graph_literacy,task_admc_a2,task_admc_rc1,task_shipley_vocab,task_shipley_abstraction,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_leapfrog,task_admc_rp,task_coherence_forecasting,custom_timer_ended_trial,interval_id,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,stimulus,response,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,slider_start,slider_moved,admc_id,admc_response,question_order,shipley_vocabulary_score,shipley_abstraction_score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,moved_sliders,cfs_id,cfs_response
html-keyboard-response,42,845052,0.0-9.0-7.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,async_data_save,,Graph Literacy__completed,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,43,845206,0.0-11.0-1.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,44,876208,0.0-11.0-2.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,admc_a2_instructions,,,,,,,,,,,,,,,,,,,True,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,45,876211,0.0-11.0-3.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,46,916975,0.0-11.0-4.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,40755.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,43.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>As R&D manager, one of your project teams has come to you requesting an additional $100,000 in funds for a project you instituted several months ago. The project is already behind schedule and over budget, but the team still believes it can be successfully completed. You currently have $500,000 remaining in your budget unallocated, but which must carry you for the rest of the fiscal year. Lowering the balance by an additional $100,000 might jeopardize flexibility to respond to other opportunities.</p>
                                <p>Evaluating the situation, you believe there is a fair chance the project will not succeed, in which case the additional funding would be lost; if successful, however, the money would be well spent. You also noticed that of the projects undertaken by this team, 20 of the last 50 have been unsuccessful.</p>
                                <p>What is the likelihood you would fund the request?</p>",2,,,,,,,,,,,,,,1.0,True,a2_1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,47,935426,0.0-11.0-4.0-0.1,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,18444.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,45.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that a woman parked illegally. After talking to her, you believe that there is an 80% chance that she knew she parked illegally</p>
                                <p>With this in mind, how much of a fine do you believe this woman deserves?</p>",4,,,,,,,,,,,,,,1.0,True,a2_2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,48,951398,0.0-11.0-4.0-0.2,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,15966.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,46.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>In a recent confidential survey completed by graduating seniors, 65% of those completing the survey stated that they had cheated during their college career.</p>
                                <p>Considering the results of the survey, how would you rate the incidence of cheating at your university?</p>",4,,,,,,,,,,,,,,1.0,True,a2_3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,49,963854,0.0-11.0-4.0-0.3,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,12451.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,47.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that a new technique has been developed to treat a particular kind of cancer. This technique has a 50% chance of failure, and is available at the local hospital.</p>
                                <p>A member of your immediate family is a patient at the local hospital with this kind of cancer. How likely are you to encourage him or her to undergo treatment using this technique?</p>",5,,,,,,,,,,,,,,1.0,True,a2_4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,50,984822,0.0-11.0-4.0-0.4,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,20963.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,48.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine the following situation. You are entertaining a special friend by inviting them for dinner. You are making your favorite lasagna dish with ground beef. Your roommate goes to the grocery store and purchases a package of ground beef for you. The label says 20% fat ground beef.</p>
                                <p>What's your evaluation of the quality of this ground beef?</p>",2,,,,,,,,,,,,,,1.0,True,a2_5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,51,997786,0.0-11.0-4.0-0.5,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,12958.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,49.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that a type of condom has a 5% failure rate. That is, if you have sex with someone who has the AIDS virus, there is a 5% chance that this type of condom will fail to prevent you from being exposed to the AIDS virus.</p>
                                <p>Should the government allow this type of condom to be advertised as ""an effective method for lowering the risk of AIDS""?</p>",5,,,,,,,,,,,,,,1.0,True,a2_6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,52,1012744,0.0-11.0-4.0-0.6,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,14954.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,50.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Suppose a student got 10% incorrect in the mid-term exam and 30% incorrect in the final-term exam, what would be your evaluations of this student's performance?</p>",4,,,,,,,,,,,,,,1.0,True,a2_7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,53,1012747,0.0-11.0-5.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,54,1012748,0.0-11.0-6.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,55,1012754,0.0-11.0-8.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,async_data_save,,ADMC Framing A2__completed,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,56,1046754,0.0-12.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,"[{'page_index': 0, 'viewing_time': 33994}]",33997.0,,,,,,,,,,,,break_trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,57,1046908,0.0-13.0-1.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,58,1058523,0.0-13.0-2.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,"[{'page_index': 0, 'viewing_time': 11609}]",11610.0,,,,,,,,,,,,admc_rc1_instructions,,,,,,,,,,,,,,,,,,,False,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,59,1058573,0.0-13.0-3.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,60,1084306,0.0-13.0-4.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,25728.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,54.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that recent evidence has shown that a pesticide is threatening the lives of 1,200 endangered animals. Two response options have been suggested:</p>
                                <p style=""margin-left: 30px"">If Option A is used, 600 animals will be saved for sure.</p>
                                <p style=""margin-left: 30px"">If Option B is used, there is a 75% chance that 800 animals will be saved, and a 25% chance that no animals will be saved.</p>
                                <p>Which option do you recommend to use?</p>",5,,,,,,,,,,,,,,1.0,True,rc1_1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,61,1104601,0.0-13.0-4.0-0.1,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,20290.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,55.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Because of changes in tax laws, you may get back as much as $1200 in income tax. Your accountant has been exploring alternative ways to take advantage of this situation. He has developed two plans:</p>
                                <p style=""margin-left: 30px"">If Plan A is adopted, you will get back $400 of the possible $1200.</p>
                                <p style=""margin-left: 30px"">If Plan B is adopted, you have a 33% chance of getting back all $1200, and a 67% chance of getting back no money.</p>
                                <p>Which plan would you use?</p>",2,,,,,,,,,,,,,,1.0,True,rc1_2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,62,1155051,0.0-13.0-4.0-0.2,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,50445.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,56.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that in one particular state it is projected that 1000 students will drop out of school during the next year. Two programs have been proposed to address this problem, but only one can be implemented. Based on other states' experiences with the programs, estimates of the outcomes that can be expected from each program can be made. Assume for purposes of this decision that these estimates of the outcomes are accurate and are as follows:</p>
                                <p style=""margin-left: 30px"">If Program A is adopted, 400 of the 1000 students will stay in school.</p>
                                <p style=""margin-left: 30px"">If Program B is adopted, there is a 40% chance that all 1000 students will stay in school and 60% chance that none of the 1000 students will stay in school.</p>
                                <p>Which program would you favor for implementation?</p>",3,,,,,,,,,,,,,,1.0,True,rc1_3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,63,1176883,0.0-13.0-4.0-0.3,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,21826.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,57.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that the U.S. is preparing for the outbreak of an unusual disease, which is expected to kill 600 people. Two alternative programs to combat the disease have been proposed. Assume that the exact scientific estimates of the consequences of the programs are as follows:</p>
                                <p style=""margin-left: 30px"">If Program A is adopted, 200 people will be saved.</p>
                                <p style=""margin-left: 30px"">If Program B is adopted, there is a 33% chance that 600 people will be saved, and a 67% chance that no people will be saved.</p>
                                <p>Which program do you recommend to use?</p>",3,,,,,,,,,,,,,,1.0,True,rc1_4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,64,1199089,0.0-13.0-4.0-0.4,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,22202.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,58.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that your doctor tells you that you have a cancer that must be treated. Your choices are as follows:</p>
                                <p style=""margin-left: 30px"">Surgery: Of 100 people having surgery, 90 live through the operation, and 34 are alive at the end of five years.</p>
                                <p style=""margin-left: 30px"">Radiation therapy: Of 100 people having radiation therapy, all live through the treatment, and 22 are alive at the end of five years.</p>
                                <p>Which treatment would you choose?</p>",2,,,,,,,,,,,,,,1.0,True,rc1_5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,65,1221764,0.0-13.0-4.0-0.5,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,22668.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,59.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that your client has $6,000 invested in the stock market. A downturn in the economy is occurring. You have two investment strategies that you can recommend under the existing circumstances to preserve your client's capital.</p>
                                <p style=""margin-left: 30px"">If strategy A is followed, $2,000 of your client's investment will be saved.</p>
                                <p style=""margin-left: 30px"">If strategy B is followed, there is a 33% chance that the entire $6,000 will be saved, and a 67% chance that none of the principal will be saved.</p>
                                <p>Which of these two strategies would you favor?</p>",2,,,,,,,,,,,,,,1.0,True,rc1_6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,66,1240000,0.0-13.0-4.0-0.6,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,18231.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,61.0,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine a hospital is treating 32 injured soldiers, who are all expected to lose one leg. There are two doctors that can help the soldiers, but only one can be hired:</p>
                                <p style=""margin-left: 30px"">If Doctor A is hired, 20 soldiers will keep both legs.</p>
                                <p style=""margin-left: 30px"">If Doctor B is hired, there is a 63% chance that all soldiers keep both legs and a 37% chance that nobody will save both legs.</p>
                                <p>Which doctor do you recommend?</p>",5,,,,,,,,,,,,,,1.0,True,rc1_7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,67,1240002,0.0-13.0-5.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,68,1240003,0.0-13.0-6.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,69,1240009,0.0-13.0-8.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,async_data_save,,ADMC Framing RC1__completed,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,70,1240018,0.0-15.0-0.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,71,1240172,0.0-15.0-1.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,72,1250892,0.0-15.0-2.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,"[{'page_index': 0, 'viewing_time': 10716}]",10718.0,,,,,,,,,,,,shipley_vocab_instructions,,,,,,,,,,,,,,,,,,,False,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,73,1250918,0.0-15.0-3.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,74,1415456,0.0-15.0-4.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,164488.0,,,,,,,,,,,,shipley_vocab_test_trial,,,,,,,,,,,,,,,,,,,False,65.0,,,,,,,,,,,"{'shipley_vocab_1': 'speak', 'shipley_vocab_2': 'sofa', 'shipley_vocab_3': 'recall', 'shipley_vocab_4': 'forgive', 'shipley_vocab_5': 'dreadful', 'shipley_vocab_6': 'large', 'shipley_vocab_7': 'likely', 'shipley_vocab_8': 'pretender', 'shipley_vocab_9': 'enchant', 'shipley_vocab_10': 'obvious', 'shipley_vocab_11': 'tell', 'shipley_vocab_12': 'pull', 'shipley_vocab_13': 'laughter', 'shipley_vocab_14': 'uninformed', 'shipley_vocab_15': 'heading', 'shipley_vocab_16': 'signify', 'shipley_vocab_17': 'serious', 'shipley_vocab_18': 'strengthen', 'shipley_vocab_19': 'deserve', 'shipley_vocab_20': 'fame', 'shipley_vocab_21': 'help', 'shipley_vocab_22': 'charm', 'shipley_vocab_23': 'barren', 'shipley_vocab_24': 'affable', 'shipley_vocab_25': 'waste', 'shipley_vocab_26': 'notched', 'shipley_vocab_27': 'pilfer', 'shipley_vocab_28': 'hole', 'shipley_vocab_29': 'unspoiled', 'shipley_vocab_30': 'harmless', 'shipley_vocab_31': 'humorous', 'shipley_vocab_32': 'lament', 'shipley_vocab_33': 'inviolable', 'shipley_vocab_34': 'pledge', 'shipley_vocab_35': 'mitigate', 'shipley_vocab_36': 'complaining', 'shipley_vocab_37': 'incite', 'shipley_vocab_38': 'corruption', 'shipley_vocab_39': 'contemplate', 'shipley_vocab_40': 'calculation'}",,,,,,,,,,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,75,1415466,0.0-15.0-5.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,76,1415467,0.0-15.0-6.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,77,1415473,0.0-15.0-8.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,1T2zh6xBKuYph22ry55CJ3JZo8,1600.0,900.0,,,,,,,,,,,,,,async_data_save,,Shipley (Vocabulary)__completed,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,0,6,0.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,YmjH2ASuILB0qWbP9hqCnJdtIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
browser-check,1,1037,0.0-1.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,YmjH2ASuILB0qWbP9hqCnJdtIA,,,,,1600.0,739.0,True,chrome,121.0.0,False,Windows 10,True,61.53,True,True,browser_check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,2,1039,0.0-2.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,YmjH2ASuILB0qWbP9hqCnJdtIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,3,1040,0.0-3.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,YmjH2ASuILB0qWbP9hqCnJdtIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,4,1042,0.0-5.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,YmjH2ASuILB0qWbP9hqCnJdtIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,5,1044,0.0-7.0-0.0,QKfAH4AsGeJ4vOFeImNb,223301,3,rRkr5CL32tLU4AdMysmNQrFdM1,YmjH2ASuILB0qWbP9hqCnJdtIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
