trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_dr,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,task_admc_rc2,task_cognitive_reflection,task_raven_matrix,task_time_series,task_number_series,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_a1,task_impossible_question,custom_timer_ended_trial,interval_id,response,question_order,admc_id,admc_response,stimulus,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,list_id,correct_answer,correct,y_axis_values,chart_height,func,direction,noise_condition,datapoints,ns_id,ns_response,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,id,question_text,answer_1,answer_2
html-button-response,1052,166895044,0.0-21.0-7.0-0.0-0.3,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,25117.0,,,,,"<canvas id=""myChart""></canvas>",False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[326.0932316585722, 305.843443835385, 310.7279028550783, 278.2610843176857, 300.89392614073245, 297.89162628835106, 282.15706761735873, 271.2523763996501, 259.31132612973255, 260.60495073673445, 261.2699648276578, 259.7666340388748, 256.88668582544847, 268.36350592749966, 257.1053765392147, 243.99425847459932, 242.80265644958087, 235.82165388148235, 232.3670408705326, 222.25456310181468, 225.22346731980838, 205.57053670899734, 209.03955969431152, 219.41283829329055, 208.13825530243585, 201.72639186558916, 207.60052171154902, 196.7926583081621, 180.68492569807023, 172.1570799169944, '172.41', '170.39', '184.54', '189.59', '173.42']",475.6,linear,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,
html-button-response,1053,166916049,0.0-21.0-7.0-0.0-0.4,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,25160.0,,,,,"<canvas id=""myChart""></canvas>",False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[91.56094043805263, 75.03879503843324, 80.14690304448455, 79.73557576103167, 88.8127223258765, 88.82814302374574, 92.83145522637152, 94.28556983598, 99.93983441811498, 114.92001176679429, '124.91', '110.76', '127.95', '120.87', '135.02']",475.6,exponential,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,
html-button-response,1054,166944160,0.0-21.0-7.0-0.0-0.5,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,20747.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25203.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[425.37534978933706, 397.10925670171247, 446.07046671057526, 385.1899019438415, 361.4782882201243, 366.3717588271742, 400.5448214414678, 374.41828839020064, 391.5053406407477, 338.7441175168909, '321.05', '353.46', '306.10', '308.59', '328.53', '358.44']",475.6,exponential,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,
html-button-response,1055,166961579,0.0-21.0-7.0-0.0-0.6,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,17415.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25246.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[55.273248568202106, 52.34706693385071, 62.14177993385485, 65.2541261359268, 83.49429637546828, 57.991305315461766, 80.43229152739411, 74.68155074163282, 52.81698779986867, 88.23133122981788, '94.83', '93.81', '93.81', '123.19', '94.83', '127.25']",386.6,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,
html-button-response,1056,166979662,0.0-21.0-7.0-0.0-0.7,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,18079.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25283.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[61.041538225034714, 55.10897672197772, 59.79543742946357, 61.7662353309605, 66.25044431560926, 67.39720854546466, 67.24511820838828, 62.16075173121526, 66.8923172672967, 64.91002870805058, 79.24653437680703, 66.56655701842702, 73.98925950751025, 54.16278431483967, 73.86159319917789, 81.49588718514734, 81.86716990464892, 83.22178735220912, 98.29631547777103, 80.7881574571152, 88.67657298518472, 96.6587467662642, 97.52046672201783, 111.05059665836585, 111.53617930400871, 108.52828261067847, 121.3332466283941, 140.6674995722584, 144.25786628951005, 168.90689811861856, '170.81', '178.91', '168.78', '169.80', '181.95', '175.87']",386.6,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,
html-button-response,1057,167000669,0.0-21.0-7.0-0.0-0.8,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,25322.0,,,,,"<canvas id=""myChart""></canvas>",False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[328.6311413947142, 351.43984458017616, 324.81737592909917, 318.1873106011326, 359.2449978609543, 328.89807069074357, 337.4678380363041, 318.0615118055914, 316.82701022755447, 322.4076984765741, 277.3203377685837, 306.26689445931817, 305.9314454987217, 303.412757898165, 341.1507393065569, 320.7191377699781, 312.8851962590466, 295.9580011969361, 317.50250583774164, 334.9438197019786, 289.1958034793324, 298.8254346329625, 311.59514262373494, 248.7387941342148, 286.3442893923031, 261.96015619677314, 251.43731780636665, 286.39498553667295, 228.13657384054287, 230.74486460360782, '248.82', '228.56', '223.49', '252.87', '238.69']",386.6,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,
html-button-response,1058,167019943,0.0-21.0-7.0-0.0-0.9,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,19270.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25365.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[129.72700650756406, 129.4647155454359, 130.91896252778454, 149.07069413781292, 143.5358583825557, 155.43669057190937, 155.81256068555078, 164.38555688217562, 157.83863268466797, 163.88799682407947, 166.24570208237859, 172.15746322559295, 178.24103982165872, 168.4455260972601, 178.5884948220371, 183.85030763479912, 198.05617498605181, 192.30350652427748, 207.04039612146565, 202.51039610828343, 214.35806766606538, 209.94164852813722, 212.89577024557533, 237.7040911095104, 212.9523954335967, 231.62295216176125, 221.44681766834879, 234.53049405779666, 231.45412484059034, 221.79966087421943, '226.53', '231.60', '252.87', '234.63', '252.87', '257.94']",386.6,linear,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,
html-button-response,1059,167040568,0.0-21.0-7.0-0.0-0.10,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,20621.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25406.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[257.9884223194466, 242.053515769117, 276.9231453370435, 220.28712772481194, 255.9723844191243, 189.72073710373118, 185.90148228680258, 174.1325081847518, 186.98674739416066, 188.134377852971, '178.91', '208.29', '169.80', '210.32', '169.80', '149.53']",386.6,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,
html-button-response,1060,167061313,0.0-21.0-7.0-0.0-0.11,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,20741.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25449.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[312.3786906555815, 317.62121888676717, 319.11426990913185, 300.56614837548454, 313.44766075165387, 308.7343444179786, 309.85020324077425, 308.25795561253597, 304.37121874106816, 296.4437048954151, '313.66', '313.66', '293.39', '312.64', '316.70', '316.70']",386.6,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,
html-button-response,1061,167080906,0.0-21.0-7.0-0.0-0.12,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,19589.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25492.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[132.29192681860144, 123.04541782207275, 137.0293106755405, 138.69569424225114, 90.42738732099305, 126.64761453850315, 155.39156635112514, 141.0760094824641, 119.864746503442, 165.2297798890858, 180.67531564541056, 198.62342713293958, 169.74761252201245, 213.33108219052076, 166.39030896377994, 146.52275485357248, 178.11076521258957, 176.1797320802268, 222.75948847079766, 233.9925789864551, 187.6489827237453, 277.9906200629678, 222.33160740964394, 249.77357201867463, 216.98409194812396, 209.99395382389778, 232.80395066008455, 237.25480139958765, 223.6154494975704, 233.35713859946506, '223.49', '241.73', '246.79', '175.87', '228.56', '248.82']",386.6,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,
html-button-response,1062,167100841,0.0-21.0-7.0-0.0-0.13,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,19931.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25533.0,0,,,,"<canvas id=""myChart""></canvas>",False,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[314.7995822664003, 325.2575406653784, 312.06064995037616, 329.71942696208436, 329.66976521276484, 324.450426371775, 320.3509804483456, 305.19031483154595, 313.77570266052487, 312.5674966324124, 330.64816154448005, 309.327781498692, 320.30356360047966, 314.0234135058502, 303.28884200246785, 312.2950959931108, 286.84639283184174, 301.54267231734065, 295.6890924492806, 289.08345694230997, 301.32554138247997, 288.8323858932324, 289.00916022205513, 277.3078416291221, 267.002202943056, 268.6352695260708, 261.46461797585454, 236.3725982835328, 229.94753006091264, 231.54782895012306, '246.79', '234.63', '258.95', '263.00', '264.01', '256.92']",386.6,exponential,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,
html-button-response,1063,167121849,0.0-21.0-7.0-0.0-0.14,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,25574.0,,,,,"<canvas id=""myChart""></canvas>",False,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[180.13679470036885, 151.87284544797828, 128.5376941103666, 141.41552061739802, 192.79632560539795, 179.28256161291998, 193.889637408082, 210.82087183761092, 224.5751428144204, 234.52217729760088, '212.35', '183.98', '192.08', '268.07', '255.91', '261.99']",386.6,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,
html-button-response,1064,167142853,0.0-21.0-7.0-0.0-0.15,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,25617.0,,,,,"<canvas id=""myChart""></canvas>",False,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[51.69676166913115, 42.373670692770574, 101.34087242204387, 67.57455567340209, 107.76536021029301, 18.842740920591567, 94.04937749791677, 101.10850642528959, 62.72309435808151, 68.9918506709465, 66.55024184363333, 84.11509907954728, 97.30439108646907, 80.45539457370425, 101.84418372578898, 68.50156922835289, 70.06645731383978, 77.36785773780734, 69.43417767224135, 58.797374455910145, 74.45604039394505, 74.66380475929256, 115.24531195544765, 137.96305890699648, 88.12023074886957, 121.14787168047918, 139.2138094317985, 119.89875209090292, 155.40280413675893, 120.5871194652255, '106.98', '153.59', '127.25', '174.86']",386.6,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,
call-function,1065,167142856,0.0-21.0-8.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,1066,167173481,0.0-21.0-9.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,30623.0,,,,,,,,,,,,feedback_Time series,,,,,,,,,,,,,,,,,,,,not enough time to plot and quick continue. ,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1067,167173484,0.0-21.0-10.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1068,167173485,0.0-21.0-12.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,async_data_save,,Time series__completed,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1069,167173637,0.0-23.0-1.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,1070,167217749,0.0-23.0-2.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,"[{'page_index': 0, 'viewing_time': 44109}]",44110.0,,,,,,,,,,,,number_series_instructions,,,,,,,,,,,,,,,,,,False,25665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1071,167217759,0.0-23.0-3.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,1072,167229511,0.0-23.0-4.0-0.0-0.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,11743.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,25756.0,{'NS_1': '-2'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_1,-2.0,,,,,,,,,,,,,,,,,
survey-text,1073,167239310,0.0-23.0-4.0-0.0-0.1,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,9793.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,25781.0,{'NS_2': '28'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_2,28.0,,,,,,,,,,,,,,,,,
survey-text,1074,167256553,0.0-23.0-4.0-0.0-0.2,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,17240.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,25802.0,{'NS_3': '60'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_3,60.0,,,,,,,,,,,,,,,,,
survey-text,1075,167276000,0.0-23.0-4.0-0.0-0.3,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,19441.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,25839.0,{'NS_4': '30'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_4,30.0,,,,,,,,,,,,,,,,,
survey-text,1076,167307006,0.0-23.0-4.0-0.0-0.4,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,30997.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,True,25880.0,{'NS_5': '8/'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_5,8.0,,,,,,,,,,,,,,,,,
survey-text,1077,167321459,0.0-23.0-4.0-0.0-0.5,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,14448.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,25943.0,{'NS_6': '162'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_6,162.0,,,,,,,,,,,,,,,,,
survey-text,1078,167342362,0.0-23.0-4.0-0.0-0.6,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,20899.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,25974.0,{'NS_7': '40'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_7,40.0,,,,,,,,,,,,,,,,,
survey-text,1079,167371335,0.0-23.0-4.0-0.0-0.7,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,28967.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,26017.0,{'NS_8': '8880'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_8,8880.0,,,,,,,,,,,,,,,,,
survey-text,1080,167396685,0.0-23.0-4.0-0.0-0.8,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,25344.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,False,26076.0,{'NS_9': '12/24'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS_9,12.0,,,,,,,,,,,,,,,,,
call-function,1081,167396688,0.0-23.0-5.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,1082,167421489,0.0-23.0-6.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,24800.0,,,,,,,,,,,,feedback_Number Series,,,,,,,,,,,,,,,,,,,,i didn't like this one....,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1083,167421492,0.0-23.0-7.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1084,167421494,0.0-23.0-9.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,async_data_save,,Number Series__completed,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1085,167421497,0.0-25.0-0.0-0.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1086,167421648,0.0-25.0-1.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,1087,167542659,0.0-25.0-2.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,bayesian_update_general_instructions,,,,,,,,,,,,,,,,,,True,26135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1088,167542669,0.0-25.0-3.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,1089,167546734,0.0-25.0-4.0,nI96xlUaBGatfwp5LcrD,33ff78,5,gkQ2hRRoG5J870UrZ0oI4PnEvp,ZmwVKcbi4mDpMZgwkL8s5gqpd5,1280.0,720.0,"[{'page_index': 0, 'viewing_time': 4064}]",4064.0,,,,,,,,,,,,bayesian_update_pt_trials_instructions,,,,,,,,,,,,,,,,,,False,26380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
