trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc1,task_admc_a2,task_shipley_abstraction,task_shipley_vocab,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,task_time_series,task_graph_literacy,task_coherence_forecasting,task_admc_rp,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,shipley_abstraction_score,question_order,shipley_vocabulary_score,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,y_axis_values,chart_height,func,direction,noise_condition,datapoints,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q13,moved_sliders,cfs_id,cfs_response,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
html-keyboard-response,844,4211841,0.0-19.0-8.0-3.0-0.13,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,242.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,133.0,,,,,,,,,,,,,,,,,240.0,230.0,240.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,845,4212844,0.0-19.0-8.0-3.0-1.13,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,846,4213025,0.0-19.0-8.0-3.0-0.14,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,180.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,134.0,,,,,,,,,,,,,,,,,240.0,250.0,240.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,847,4214027,0.0-19.0-8.0-3.0-1.14,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,848,4214222,0.0-19.0-8.0-3.0-0.15,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,193.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,135.0,,,,,,,,,,,,,,,,,240.0,250.0,240.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,849,4215226,0.0-19.0-8.0-3.0-1.15,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,850,4215437,0.0-19.0-8.0-3.0-0.16,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,210.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,136.0,,,,,,,,,,,,,,,,,240.0,250.0,240.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,851,4216440,0.0-19.0-8.0-3.0-1.16,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,852,4216541,0.0-19.0-8.0-3.0-0.17,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,100.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,137.0,,,,,,,,,,,,,,,,,240.0,250.0,240.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,853,4217544,0.0-19.0-8.0-3.0-1.17,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,854,4217648,0.0-19.0-8.0-3.0-0.18,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,102.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,138.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,855,4218651,0.0-19.0-8.0-3.0-1.18,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,856,4218747,0.0-19.0-8.0-3.0-0.19,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,95.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,139.0,,,,,,,,,,,,,,,,,240.0,250.0,240.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,857,4219750,0.0-19.0-8.0-3.0-1.19,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,858,4219770,0.0-19.0-8.0-3.0-0.20,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,19.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,140.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,859,4220772,0.0-19.0-8.0-3.0-1.20,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,860,4221010,0.0-19.0-8.0-3.0-0.21,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,237.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,141.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,861,4222012,0.0-19.0-8.0-3.0-1.21,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,862,4222236,0.0-19.0-8.0-3.0-0.22,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,222.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,142.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,863,4223238,0.0-19.0-8.0-3.0-1.22,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,864,4223385,0.0-19.0-8.0-3.0-0.23,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,145.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,143.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,865,4224391,0.0-19.0-8.0-3.0-1.23,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,866,4224610,0.0-19.0-8.0-3.0-0.24,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,216.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,144.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,867,4225613,0.0-19.0-8.0-3.0-1.24,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,868,4225639,0.0-19.0-8.0-3.0-0.25,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,24.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,145.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,869,4226642,0.0-19.0-8.0-3.0-1.25,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,870,4226696,0.0-19.0-8.0-3.0-0.26,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,52.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,146.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,871,4227699,0.0-19.0-8.0-3.0-1.26,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,872,4227828,0.0-19.0-8.0-3.0-0.27,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,128.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,147.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,873,4228831,0.0-19.0-8.0-3.0-1.27,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,874,4229047,0.0-19.0-8.0-3.0-0.28,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,215.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,148.0,,,,,,,,,,,,,,,,,240.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,875,4230049,0.0-19.0-8.0-3.0-1.28,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,876,4230248,0.0-19.0-8.0-3.0-0.29,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,197.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,149.0,,,,,,,,,,,,,,,,,260.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,877,4231250,0.0-19.0-8.0-3.0-1.29,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,878,4231404,0.0-19.0-8.0-3.0-0.30,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,151.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,150.0,,,,,,,,,,,,,,,,,260.0,250.0,260.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,879,4232407,0.0-19.0-8.0-3.0-1.30,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,880,4232585,0.0-19.0-8.0-3.0-0.31,AjaMOfTft6JUA6zGOzJG,223301,3,nuM7jZuGTVkmBKFvvCv7bP8Vpc,NiwMDhar0iyZSbpfwGN0zs2TvH,1280.0,720.0,,177.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,151.0,,,,,,,,,,,,,,,,,260.0,250.0,250.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
