trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_number_series,task_admc_a1,task_admc_dr,task_admc_rc2,task_leapfrog,task_impossible_question,task_raven_matrix,task_time_series,task_bayesian_update_easy,task_bayesian_update_hard,task_cognitive_reflection,task_denominator_neglect_version_A,task_denominator_neglect_version_B,custom_timer_ended_trial,interval_id,response,ns_id,ns_response,stimulus,slider_start,slider_moved,admc_id,admc_response,question_order,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,list_id,y_axis_values,chart_height,func,direction,noise_condition,datapoints,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
html-keyboard-response,387,1239882,0.0-15.0-8.0-1.0-0.32,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,395.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,72.0,90.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,388,1240883,0.0-15.0-8.0-1.0-1.32,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,389,1241135,0.0-15.0-8.0-1.0-0.33,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,251.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,73.0,110.0,100.0,100.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,390,1242150,0.0-15.0-8.0-1.0-1.33,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>100</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,391,1242510,0.0-15.0-8.0-1.0-0.34,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,360.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,74.0,110.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,392,1243511,0.0-15.0-8.0-1.0-1.34,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,393,1243842,0.0-15.0-8.0-1.0-0.35,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,330.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,75.0,130.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,394,1244844,0.0-15.0-8.0-1.0-1.35,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,395,1245138,0.0-15.0-8.0-1.0-0.36,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,293.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,76.0,130.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,396,1246140,0.0-15.0-8.0-1.0-1.36,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,397,1246421,0.0-15.0-8.0-1.0-0.37,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,275.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,77.0,130.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,398,1247434,0.0-15.0-8.0-1.0-1.37,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,399,1247795,0.0-15.0-8.0-1.0-0.38,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,360.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,78.0,130.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,400,1248797,0.0-15.0-8.0-1.0-1.38,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,401,1249153,0.0-15.0-8.0-1.0-0.39,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,356.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,1.0,79.0,130.0,120.0,120.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,402,1250156,0.0-15.0-8.0-1.0-1.39,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>120</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,403,1250420,0.0-15.0-8.0-2.0-0.0,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,264.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,80.0,130.0,120.0,130.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,404,1251422,0.0-15.0-8.0-2.0-1.0,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>130</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,405,1251735,0.0-15.0-8.0-2.0-0.1,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,312.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,81.0,130.0,120.0,130.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,406,1252737,0.0-15.0-8.0-2.0-1.1,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>130</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,407,1253084,0.0-15.0-8.0-2.0-0.2,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,346.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,82.0,130.0,140.0,130.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,408,1254085,0.0-15.0-8.0-2.0-1.2,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>130</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,409,1254344,0.0-15.0-8.0-2.0-0.3,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,258.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,83.0,130.0,140.0,130.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,410,1255346,0.0-15.0-8.0-2.0-1.3,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>130</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,411,1255763,0.0-15.0-8.0-2.0-0.4,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,417.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,84.0,150.0,140.0,150.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,412,1256765,0.0-15.0-8.0-2.0-1.4,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,413,1257099,0.0-15.0-8.0-2.0-0.5,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,322.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,85.0,150.0,140.0,150.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,414,1258101,0.0-15.0-8.0-2.0-1.5,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,415,1258525,0.0-15.0-8.0-2.0-0.6,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,423.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,86.0,150.0,140.0,150.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,416,1259526,0.0-15.0-8.0-2.0-1.6,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,417,1259826,0.0-15.0-8.0-2.0-0.7,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,299.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,87.0,150.0,140.0,150.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,418,1260828,0.0-15.0-8.0-2.0-1.7,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,419,1260886,0.0-15.0-8.0-2.0-0.8,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,57.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,88.0,150.0,140.0,140.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,420,1261888,0.0-15.0-8.0-2.0-1.8,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,421,1261966,0.0-15.0-8.0-2.0-0.9,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,77.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,89.0,150.0,140.0,150.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,422,1262969,0.0-15.0-8.0-2.0-1.9,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,423,1263216,0.0-15.0-8.0-2.0-0.10,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,246.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,False,2.0,90.0,150.0,140.0,150.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,424,1264219,0.0-15.0-8.0-2.0-1.10,yNm6Ltol5DXjwjz2vfYi,33ff78,5,KshoYTITzQTpzdiLFAaMi5Lz6r,PedNVhblKeRQ9J8fHc6isTIokV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
