trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc1,task_shipley_abstraction,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_graph_literacy,task_admc_rp,task_shipley_vocab,task_time_series,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_a2,task_leapfrog,task_coherence_forecasting,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,shipley_abstraction_score,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,moved_sliders,question_order,shipley_vocabulary_score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,cfs_id,cfs_response
html-keyboard-response,185,959055,0.0-27.0-5.0-4.0-1.0,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: red;"">X<br><br>TOO SLOW</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,186,959382,0.0-27.0-5.0-4.0-0.1,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,326.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,True,2.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,
html-keyboard-response,187,960392,0.0-27.0-5.0-4.0-1.1,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,188,960814,0.0-27.0-5.0-4.0-0.2,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,422.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,True,2.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,
html-keyboard-response,189,961819,0.0-27.0-5.0-4.0-1.2,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,190,962124,0.0-27.0-5.0-4.0-0.3,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,305.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,191,963136,0.0-27.0-5.0-4.0-1.3,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,192,963467,0.0-27.0-5.0-4.0-0.4,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,330.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,193,964472,0.0-27.0-5.0-4.0-1.4,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,194,964730,0.0-27.0-5.0-4.0-0.5,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,257.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,195,965741,0.0-27.0-5.0-4.0-1.5,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,196,965981,0.0-27.0-5.0-4.0-0.6,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,239.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,197,966992,0.0-27.0-5.0-4.0-1.6,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,198,967269,0.0-27.0-5.0-4.0-0.7,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,277.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,199,968280,0.0-27.0-5.0-4.0-1.7,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,200,968531,0.0-27.0-5.0-4.0-0.8,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,251.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,201,969543,0.0-27.0-5.0-4.0-1.8,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,202,969701,0.0-27.0-5.0-4.0-0.9,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,157.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,True,2.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,
html-keyboard-response,203,970710,0.0-27.0-5.0-4.0-1.9,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,204,970789,0.0-27.0-5.0-4.0-0.10,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,79.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,205,971800,0.0-27.0-5.0-4.0-1.10,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,206,972066,0.0-27.0-5.0-4.0-0.11,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,266.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,207,973077,0.0-27.0-5.0-4.0-1.11,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,208,973348,0.0-27.0-5.0-4.0-0.12,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,270.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,209,974354,0.0-27.0-5.0-4.0-1.12,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,210,974659,0.0-27.0-5.0-4.0-0.13,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,304.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,211,975671,0.0-27.0-5.0-4.0-1.13,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,212,975938,0.0-27.0-5.0-4.0-0.14,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,266.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,213,976951,0.0-27.0-5.0-4.0-1.14,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,214,977204,0.0-27.0-5.0-4.0-0.15,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,252.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,215,978215,0.0-27.0-5.0-4.0-1.15,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,216,978495,0.0-27.0-5.0-4.0-0.16,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,278.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,217,979504,0.0-27.0-5.0-4.0-1.16,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,218,979736,0.0-27.0-5.0-4.0-0.17,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,231.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowleft,,,,,True,2.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,
html-keyboard-response,219,980739,0.0-27.0-5.0-4.0-1.17,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,220,981207,0.0-27.0-5.0-4.0-0.18,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,467.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,221,982214,0.0-27.0-5.0-4.0-1.18,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,222,982509,0.0-27.0-5.0-4.0-0.19,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,294.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,arrowright,,,,,True,2.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,
html-keyboard-response,223,983519,0.0-27.0-5.0-4.0-1.19,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,224,989142,0.0-27.0-5.0-5.0-0.0-0.0,ZXe1cb51JJRzhbuXMZ5f,223301,3,rjDDC5eHx0Lx5oIqwW3xFW2maa,Nfwt4r9KxifB8K4cBwxKOWc68Z,,,,5621.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,,False,514.0,,,{'prediction': '2'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,
